code,name,continent,iso_country,iso_region,gps_code,iata_code,latitude,longitude
WIME,Aek Godang Airport,AS,ID,ID-SU,WIME,AEG,99.430496,1.4001
WIMG,Tabing Airport,AS,ID,ID-SB,WIMG,,100.351997,-0.874989
WIMK,Soewondo Air Force Base,AS,ID,ID-SU,WIMK,MES,98.671111,3.559167
WIMM,Kualanamu International Airport,AS,ID,ID-SU,WIMM,KNO,98.885278,3.642222
WIOG,Nanga Pinoh Airport,AS,ID,ID-KB,WIOG,NPO,111.7480011,-0.348868996
WIOK,Ketapang(Rahadi Usman) Airport,AS,ID,ID-KB,WIOK,KTG,109.9629974,-1.816640019
WION,Ranai Airport,AS,ID,ID-RI,WIDO,NTX,108.388,3.90871
WIOO,Supadio Airport,AS,ID,ID-KB,WIOO,PNK,109.4039993,-0.150711
WIOP,Pangsuma Airport,AS,ID,ID-KB,WIOP,PSU,112.9369965,0.835578024
WIOS,Sintang(Susilo) Airport,AS,ID,ID-KB,WIOS,SQG,111.4729996,0.063619003
WIPL,Fatmawati Soekarno Airport,AS,ID,ID-BE,WIGG,BKS,102.338997,-3.8637
WIPP,Sultan Mahmud Badaruddin II Airport,AS,ID,ID-SS,WIPP,PLM,104.6999969,-2.898250103
WIPQ,Pendopo Airport,AS,ID,ID-SS,WIPQ,PDO,103.8799973,-3.286070108
WIPR,Japura Airport,AS,ID,ID-RI,WIPR,RGT,102.3349991,-0.352807999
WIPT,Minangkabau International Airport,AS,ID,ID-SB,WIEE,PDG,100.280998,-0.786917
WITK,Rembele Airport,AS,ID,ID-AC,WITK,TXE,96.849444,4.720833
WITL,Lhok Sukon Airport,AS,ID,ID-AC,WITL,LSX,97.25920105,5.069509983
WITT,Sultan Iskandar Muda International Airport,AS,ID,ID-AC,WITT,BTJ,95.42063713,5.522872024
WMAP,Kluang Airport,AS,MY,MY-01,WMAP,,103.3069992,2.041389942
WMBT,Pulau Tioman Airport,AS,MY,MY-06,WMBT,TOD,104.1600037,2.818180084
WMKA,Sultan Abdul Halim Airport,AS,MY,MY-02,WMKA,AOR,100.3980026,6.189670086
WMKB,Butterworth Airport,AS,MY,MY-07,WMKB,BWH,100.3909988,5.465919971
WMKC,Sultan Ismail Petra Airport,AS,MY,MY-03,WMKC,KBR,102.2929993,6.16685009
WMKD,Kuantan Airport,AS,MY,MY-06,WMKD,KUA,103.2089996,3.77538991
WMKE,Kerteh Airport,AS,MY,MY-11,WMKE,KTE,103.427002,4.537220001
WMKI,Sultan Azlan Shah Airport,AS,MY,MY-08,WMKI,IPH,101.0920029,4.567969799
WMKJ,Senai International Airport,AS,MY,MY-01,WMKJ,JHB,103.669998,1.64131
WMKK,Kuala Lumpur International Airport,AS,MY,MY-14,WMKK,KUL,101.7099991,2.745579958
WMKL,Langkawi International Airport,AS,MY,MY-02,WMKL,LGK,99.72869873,6.329730034
WMKM,Malacca Airport,AS,MY,MY-04,WMKM,MKZ,102.2519989,2.263360024
WMKN,Sultan Mahmud Airport,AS,MY,MY-11,WMKN,TGG,103.1029968,5.382639885
WMKP,Penang International Airport,AS,MY,MY-07,WMKP,PEN,100.2770004,5.297140121
WMSA,Sultan Abdul Aziz Shah International Airport,AS,MY,MY-10,WMSA,SZB,101.5490036,3.130579948
WPDB,Suai Airport,AS,TL,TL-CO,WPDB,UAI,125.2870026,-9.303310394
WPDL,Presidente Nicolau Lobato International Airport,AS,TL,TL-DI,WPDL,DIL,125.526001,-8.54640007
WPEC,Cakung Airport,AS,TL,TL-BA,WPEC,BCH,126.401001,-8.489029884
WPOC,Rota Do SÃ¢ndalo Oecusse Airport,AS,TL,TL-OE,WPOC,OEC,124.343002,-9.19806
WSAC,Changi Air Base (East),AS,SG,SG-04,WSAC,,104.0090027,1.344140053
WSAG,Sembawang Air Base,AS,SG,SG-03,WSAG,,103.8130035,1.425259948
WSAP,Paya Lebar Air Base,AS,SG,SG-04,WSAP,QPG,103.9100037,1.360419989
WSAT,Tengah Air Base,AS,SG,SG-03,WSAT,TGA,103.7089996,1.38725996
WSSL,Seletar Airport,AS,SG,SG-02,WSSL,XSP,103.8679962,1.416949987
WSSS,Singapore Changi Airport,AS,SG,SG-04,WSSS,SIN,103.994003,1.35019
XK-0001,KFOR Base Airfield,EU,XK,XK-05,,,21.19432,42.346522
XLLL,Soltsy-2 Air Base,EU,RU,RU-NGR,,,30.33042,58.139545
XLMV,Severomorsk-3 Naval Air Base,EU,RU,RU-MUR,,,33.716667,68.866669
XLWF,Fedotovo Naval Air Base,EU,RU,RU-VLG,,,39.129411,59.193031
XRWL,Lebyazhye Air Base,EU,RU,RU-VGG,XRWL,,45.20830154,50.2016983
XUBS,Smolensk North Airport,EU,RU,RU-SMO,,LNX,32.025,54.824
XWPR,Rtishchevo Air Base,EU,RU,RU-SAR,,,43.7241,52.297317
YABA,Albany Airport,OC,AU,AU-WA,YABA,ALH,117.8089981,-34.94329834
YAMB,RAAF Base Amberley,OC,AU,AU-QLD,YAMB,,152.712006,-27.6406
YAPH,Alpha Airport,OC,AU,AU-QLD,YAPH,ABH,146.584,-23.646099
YARA,Ararat Airport,OC,AU,AU-VIC,YARA,ARY,142.9889984,-37.30939865
YARM,Armidale Airport,OC,AU,AU-NSW,YARM,ARM,151.6170044,-30.52809906
YAYE,Ayers Rock Connellan Airport,OC,AU,AU-NT,YAYE,AYQ,130.975998,-25.1861
YBAR,Barcaldine Airport,OC,AU,AU-QLD,YBAR,BCI,145.3070068,-23.56529999
YBAS,Alice Springs Airport,OC,AU,AU-NT,YBAS,ASP,133.9019928,-23.80669975
YBBN,Brisbane International Airport,OC,AU,AU-QLD,YBBN,BNE,153.1170044,-27.38419914
YBCG,Gold Coast Airport,OC,AU,AU-QLD,YBCG,OOL,153.5050049,-28.1644001
YBCK,Blackall Airport,OC,AU,AU-QLD,YBCK,BKQ,145.4290009,-24.42779922
YBCS,Cairns International Airport,OC,AU,AU-QLD,YBCS,CNS,145.7550049,-16.88579941
YBCV,Charleville Airport,OC,AU,AU-QLD,YBCV,CTL,146.2619934,-26.41329956
YBDV,Birdsville Airport,OC,AU,AU-QLD,YBDV,BVI,139.3480072,-25.89749908
YBHI,Broken Hill Airport,OC,AU,AU-NSW,YBHI,BHQ,141.4720001,-32.00139999
YBHM,Hamilton Island Airport,OC,AU,AU-QLD,YBHM,HTI,148.9519959,-20.35810089
YBIE,Bedourie Airport,OC,AU,AU-QLD,YBIE,BEU,139.4600067,-24.34609985
YBKE,Bourke Airport,OC,AU,AU-NSW,YBKE,BRK,145.9519958,-30.03919983
YBLA,Benalla Airport,OC,AU,AU-VIC,YBLA,BLN,146.0070038,-36.55189896
YBMA,Mount Isa Airport,OC,AU,AU-QLD,YBMA,ISA,139.4889984,-20.66390038
YBMC,Sunshine Coast Airport,OC,AU,AU-QLD,YBSU,MCY,153.091003,-26.6033
YBMK,Mackay Airport,OC,AU,AU-QLD,YBMK,MKY,149.1799927,-21.17169952
YBNA,Ballina Byron Gateway Airport,OC,AU,AU-NSW,YBNA,BNK,153.5619965,-28.83390045
YBNS,Bairnsdale Airport,OC,AU,AU-VIC,YBNS,BSJ,147.5679932,-37.88750076
YBOK,Oakey Airport,OC,AU,AU-QLD,YBOK,OKY,151.7350006,-27.41139984
YBOU,Boulia Airport,OC,AU,AU-QLD,YBOU,BQL,139.8999939,-22.91329956
YBPN,Proserpine Whitsunday Coast Airport,OC,AU,AU-QLD,YBPN,PPP,148.552002,-20.49500084
YBRK,Rockhampton Airport,OC,AU,AU-QLD,YBRK,ROK,150.4750061,-23.38190079
YBRM,Broome International Airport,OC,AU,AU-WA,YBRM,BME,122.2320023,-17.94470024
YBRN,Balranald Airport,OC,AU,AU-NSW,YBRN,BZD,143.5780029,-34.62360001
YBRW,Brewarrina Airport,OC,AU,AU-NSW,YBRW,BWQ,146.8170013,-29.97389984
YBTH,Bathurst Airport,OC,AU,AU-NSW,YBTH,BHS,149.6519928,-33.40940094
YBTI,Bathurst Island Airport,OC,AU,AU-NT,YBTI,BRT,130.6199951,-11.76920033
YBTL,Townsville Airport,OC,AU,AU-QLD,YBTL,TSV,146.7649994,-19.25250053
YBTR,Blackwater Airport,OC,AU,AU-QLD,YBTR,BLT,148.8070068,-23.60309982
YBUD,Bundaberg Airport,OC,AU,AU-QLD,YBUD,BDB,152.3190002,-24.90390015
YBWP,Weipa Airport,OC,AU,AU-QLD,YBWP,WEI,141.9250031,-12.67860031
YBWW,Toowoomba Wellcamp Airport,OC,AU,AU-QLD,YBWW,WTB,151.793335,-27.558332
YCAR,Carnarvon Airport,OC,AU,AU-WA,YCAR,CVQ,113.67174,-24.880211
YCBA,Cobar Airport,OC,AU,AU-NSW,YCBA,CAZ,145.7940063,-31.53829956
YCBB,Coonabarabran Airport,OC,AU,AU-NSW,YCBB,COJ,149.2669983,-31.33250046
YCBP,Coober Pedy Airport,OC,AU,AU-SA,YCBP,CPD,134.720993,-29.04000092
YCCA,Chinchilla Airport,OC,AU,AU-QLD,YCCA,CCL,150.6170044,-26.77499962
YCCY,Cloncurry Airport,OC,AU,AU-QLD,YCCY,CNJ,140.5039978,-20.66860008
YCDU,Ceduna Airport,OC,AU,AU-SA,YCDU,CED,133.7100067,-32.13059998
YCEE,Cleve Airport,OC,AU,AU-SA,YCEE,CVC,136.5050049,-33.70970154
YCIN,RAAF Base Curtin,OC,AU,AU-WA,YCIN,DCN,123.8280029,-17.58139992
YCKN,Cooktown Airport,OC,AU,AU-QLD,YCKN,CTN,145.1840057,-15.44470024
YCMT,Clermont Airport,OC,AU,AU-QLD,YCMT,CMQ,147.6210022,-22.7730999
YCMU,Cunnamulla Airport,OC,AU,AU-QLD,YCMU,CMA,145.621994,-28.03000069
YCNM,Coonamble Airport,OC,AU,AU-NSW,YCNM,CNB,148.3760071,-30.98329926
YCOE,Coen Airport,OC,AU,AU-QLD,YCOE,CUQ,143.113311,-13.761133
YCOM,Cooma Snowy Mountains Airport,OC,AU,AU-NSW,YCOM,OOM,148.973999,-36.30059814
YCOR,Corowa Airport,OC,AU,AU-NSW,YCOR,CWW,146.3569946,-35.99470139
YCRG,Corryong Airport,OC,AU,AU-VIC,YCRG,CYG,147.8880005,-36.18280029
YCTM,Cootamundra Airport,OC,AU,AU-NSW,YCTM,CMD,148.0279999,-34.62390137
YCWR,Cowra Airport,OC,AU,AU-NSW,YCWR,CWT,148.6490021,-33.84469986
YDBI,Dirranbandi Airport,OC,AU,AU-QLD,YDBI,DRN,148.2169952,-28.5916996
YDBY,Derby Airport,OC,AU,AU-WA,YDBY,DRB,123.6610031,-17.37000084
YDLQ,Deniliquin Airport,OC,AU,AU-NSW,YDLQ,DNQ,144.9459991,-35.55939865
YDPO,Devonport Airport,OC,AU,AU-TAS,YDPO,DPO,146.4299927,-41.16970062
YDYS,Dysart Airport,OC,AU,AU-QLD,YDYS,DYA,148.3639984,-22.62220001
YECH,Echuca Airport,OC,AU,AU-VIC,YECH,ECH,144.7619934,-36.15719986
YELD,Elcho Island Airport,OC,AU,AU-NT,YELD,ELC,135.5709991,-12.01939964
YEML,Emerald Airport,OC,AU,AU-QLD,YEML,EMD,148.1790009,-23.56749916
YESP,Esperance Airport,OC,AU,AU-WA,YESP,EPR,121.822998,-33.684399
YFBS,Forbes Airport,OC,AU,AU-NSW,YFBS,FRB,147.934998,-33.363602
YFRT,Forrest Airport,OC,AU,AU-WA,YFRT,FOS,128.1150055,-30.83810043
YFTZ,Fitzroy Crossing Airport,OC,AU,AU-WA,YFTZ,FIZ,125.5589981,-18.18190002
YGDH,Gunnedah Airport,OC,AU,AU-NSW,YGDH,GUH,150.2510071,-30.96109962
YGEL,Geraldton Airport,OC,AU,AU-WA,YGEL,GET,114.707001,-28.796101
YGFN,Grafton Airport,OC,AU,AU-NSW,YGFN,GFN,153.0299988,-29.75939941
YGLA,Gladstone Airport,OC,AU,AU-QLD,YGLA,GLT,151.223007,-23.869699
YGLB,Goulburn Airport,OC,AU,AU-NSW,YGLB,GUL,149.7259979,-34.81029892
YGLI,Glen Innes Airport,OC,AU,AU-NSW,YGLI,GLI,151.6889954,-29.67499924
YGPT,Garden Point Airport,OC,AU,AU-NT,YGPT,GPN,130.4219971,-11.40250015
YGTE,Groote Eylandt Airport,OC,AU,AU-NT,YGTE,GTE,136.4600067,-13.97500038
YGTH,Griffith Airport,OC,AU,AU-NSW,YGTH,GFF,146.0670013,-34.25080109
YHAY,Hay Airport,OC,AU,AU-NSW,YHAY,HXX,144.8300018,-34.53139877
YHBA,Hervey Bay Airport,OC,AU,AU-QLD,YHBA,HVB,152.8800049,-25.31889915
YHID,Horn Island Airport,OC,AU,AU-QLD,YHID,HID,142.2899933,-10.58640003
YHLC,Halls Creek Airport,OC,AU,AU-WA,YHLC,HCQ,127.6699982,-18.23390007
YHML,Hamilton Airport,OC,AU,AU-VIC,YHML,HLT,142.0650024,-37.64889908
YHOT,Mount Hotham Airport,OC,AU,AU-VIC,YHOT,MHU,147.3339996,-37.04750061
YHPN,Hopetoun Airport,OC,AU,AU-VIC,YHPN,HTU,142.3600006,-35.71530151
YHSM,Horsham Airport,OC,AU,AU-VIC,YHSM,HSM,142.1730042,-36.66970062
YIVL,Inverell Airport,OC,AU,AU-NSW,YIVL,IVR,151.1439972,-29.88829994
YKER,Kerang Airport,OC,AU,AU-VIC,YKER,KRA,143.9389954,-35.75139999
YKII,King Island Airport,OC,AU,AU-TAS,YKII,KNS,143.878006,-39.87749863
YKMP,Kempsey Airport,OC,AU,AU-NSW,YKMP,KPS,152.7700043,-31.07439995
YKOW,Kowanyama Airport,OC,AU,AU-QLD,YKOW,KWM,141.7510071,-15.48560047
YKRY,Kingaroy Airport,OC,AU,AU-QLD,YKRY,KGY,151.8410034,-26.5807991
YKSC,Kingscote Airport,OC,AU,AU-SA,YKSC,KGC,137.5209961,-35.71390152
YLEC,Leigh Creek Airport,OC,AU,AU-SA,YLEC,LGH,138.4259949,-30.59830093
YLEO,Leonora Airport,OC,AU,AU-WA,YLEO,LNO,121.3150024,-28.87809944
YLHR,Lockhart River Airport,OC,AU,AU-QLD,YLHR,IRG,143.304993,-12.7869
YLIS,Lismore Airport,OC,AU,AU-NSW,YLIS,LSY,153.2599945,-28.83029938
YLRD,Lightning Ridge Airport,OC,AU,AU-NSW,YLRD,LHG,147.9839935,-29.45669937
YLRE,Longreach Airport,OC,AU,AU-QLD,YLRE,LRE,144.2799988,-23.43420029
YLST,Leinster Airport,OC,AU,AU-WA,YLST,LER,120.7030029,-27.84329987
YLTV,Latrobe Valley Airport,OC,AU,AU-VIC,YLTV,TGN,146.470001,-38.207199
YMAV,Avalon Airport,OC,AU,AU-VIC,YMAV,AVV,144.468994,-38.039398
YMAY,Albury Airport,OC,AU,AU-NSW,YMAY,ABX,146.9579926,-36.06779861
YMBA,Mareeba Airport,OC,AU,AU-QLD,YMBA,MRG,145.4190063,-17.06920052
YMDG,Mudgee Airport,OC,AU,AU-NSW,YMDG,DGE,149.6109924,-32.5625
YMEK,Meekatharra Airport,OC,AU,AU-WA,YMEK,MKR,118.5479965,-26.61170006
YMEN,Melbourne Essendon Airport,OC,AU,AU-VIC,YMEN,MEB,144.901993,-37.7281
YMER,Merimbula Airport,OC,AU,AU-NSW,YMER,MIM,149.901001,-36.90859985
YMES,RAAF Base East Sale,OC,AU,AU-VIC,YMES,,147.1490021,-38.09889984
YMGD,Maningrida Airport,OC,AU,AU-NT,YMGD,MNG,134.2339935,-12.05609989
YMHB,Hobart International Airport,OC,AU,AU-TAS,YMHB,HBA,147.5099945,-42.83610153
YMIA,Mildura Airport,OC,AU,AU-VIC,YMIA,MQL,142.0859985,-34.22919846
YMLT,Launceston Airport,OC,AU,AU-TAS,YMLT,LST,147.2140045,-41.54529953
YMMB,Melbourne Moorabbin Airport,OC,AU,AU-VIC,YMMB,MBW,145.102005,-37.97579956
YMML,Melbourne International Airport,OC,AU,AU-VIC,YMML,MEL,144.843002,-37.673302
YMNE,Mount Keith Airport,OC,AU,AU-WA,YMNE,WME,120.5550003,-27.28639984
YMOG,Mount Magnet Airport,OC,AU,AU-WA,YMOG,MMG,117.8420029,-28.11610031
YMOR,Moree Airport,OC,AU,AU-NSW,YMOR,MRZ,149.8450012,-29.49889946
YMRB,Moranbah Airport,OC,AU,AU-QLD,YMRB,MOV,148.0769959,-22.05780029
YMRY,Moruya Airport,OC,AU,AU-NSW,YMRY,MYA,150.1439972,-35.89780045
YMTG,Mount Gambier Airport,OC,AU,AU-SA,YMTG,MGB,140.7850037,-37.74560165
YNAR,Narrandera Airport,OC,AU,AU-NSW,YNAR,NRA,146.5119934,-34.70220184
YNBR,Narrabri Airport,OC,AU,AU-NSW,YNBR,NAA,149.8269959,-30.31920052
YNGU,Ngukurr Airport,OC,AU,AU-NT,YNGU,RPM,134.746994,-14.72280025
YNRM,Narromine Airport,OC,AU,AU-NSW,YNRM,QRM,148.2250061,-32.21469879
YNT,Yantai Penglai International Airport,AS,CN,CN-37,ZSYT,YNT,120.987222,37.657222
YNTN,Normanton Airport,OC,AU,AU-QLD,YNTN,NTN,141.069664,-17.68409
YNWN,Newman Airport,OC,AU,AU-WA,YNWN,ZNE,119.8030014,-23.4178009
YORG,Orange Airport,OC,AU,AU-NSW,YORG,OAG,149.1329956,-33.38169861
YPAD,Adelaide International Airport,OC,AU,AU-SA,YPAD,ADL,138.531006,-34.945
YPAG,Port Augusta Airport,OC,AU,AU-SA,YPAG,PUG,137.7169952,-32.50690079
YPBO,Paraburdoo Airport,OC,AU,AU-WA,YPBO,PBO,117.7450027,-23.17110062
YPCC,Cocos (Keeling) Islands Airport,AS,CC,CC-U-A,YPCC,CCK,96.83390045,-12.18830013
YPDN,Darwin International Airport,OC,AU,AU-NT,YPDN,DRW,130.8769989,-12.41469955
YPEA,RAAF Base Pearce,OC,AU,AU-WA,YPEA,,116.0149994,-31.6678009
YPED,RAAF Base Edinburgh,OC,AU,AU-SA,YPED,,138.6210022,-34.70249939
YPGV,Gove Airport,OC,AU,AU-NT,YPGV,GOV,136.8179932,-12.26939964
YPIR,Port Pirie Airport,OC,AU,AU-SA,YPIR,PPI,137.9949951,-33.23889923
YPJT,Perth Jandakot Airport,OC,AU,AU-WA,YPJT,JAD,115.8809967,-32.09749985
YPKA,Karratha Airport,OC,AU,AU-WA,YPKA,KTA,116.7730026,-20.71220016
YPKG,Kalgoorlie Boulder Airport,OC,AU,AU-WA,YPKG,KGI,121.461998,-30.7894001
YPKS,Parkes Airport,OC,AU,AU-NSW,YPKS,PKE,148.2389984,-33.13140106
YPKT,Port Keats Airport,OC,AU,AU-NT,YPKT,PKT,129.529007,-14.25
YPKU,Kununurra Airport,OC,AU,AU-WA,YPKU,KNX,128.7079926,-15.77810001
YPLC,Port Lincoln Airport,OC,AU,AU-SA,YPLC,PLO,135.8800049,-34.6053009
YPLM,Learmonth Airport,OC,AU,AU-WA,YPLM,LEA,114.0889969,-22.23559952
YPMQ,Port Macquarie Airport,OC,AU,AU-NSW,YPMQ,PQQ,152.8630066,-31.43580055
YPOD,Portland Airport,OC,AU,AU-VIC,YPOD,PTJ,141.470993,-38.31809998
YPPD,Port Hedland International Airport,OC,AU,AU-WA,YPPD,PHE,118.6259995,-20.37779999
YPPH,Perth International Airport,OC,AU,AU-WA,YPPH,PER,115.9670029,-31.94029999
YPTN,Tindal Airport,OC,AU,AU-NT,YPTN,KTR,132.378006,-14.52110004
YPXM,Christmas Island Airport,AS,CX,CX-U-A,YPXM,XCH,105.6900024,-10.45059967
YQLP,Quilpie Airport,OC,AU,AU-QLD,YQLP,ULP,144.253006,-26.61219978
YREN,Renmark Airport,OC,AU,AU-SA,YREN,RMK,140.673996,-34.19639969
YROM,Roma Airport,OC,AU,AU-QLD,YROM,RMA,148.7749939,-26.54500008
YSBK,Sydney Bankstown Airport,OC,AU,AU-NSW,YSBK,BWU,150.9880066,-33.92440033
YSCB,Canberra International Airport,OC,AU,AU-ACT,YSCB,CBR,149.1950073,-35.30690002
YSCH,Coffs Harbour Airport,OC,AU,AU-NSW,YCFS,CFS,153.1159973,-30.32060051
YSCN,Camden Airport,OC,AU,AU-NSW,YSCN,CDU,150.6869965,-34.04029846
YSDU,Dubbo City Regional Airport,OC,AU,AU-NSW,YSDU,DBO,148.5749969,-32.21670151
YSHK,Shark Bay Airport,OC,AU,AU-WA,YSHK,MJK,113.5770035,-25.89389992
YSHT,Shepparton Airport,OC,AU,AU-VIC,YSHT,SHT,145.3930054,-36.42890167
YSMI,Smithton Airport,OC,AU,AU-TAS,YSMI,SIO,145.0839996,-40.83499908
YSNB,Snake Bay Airport,OC,AU,AU-NT,YSNB,SNB,130.654007,-11.42280006
YSNF,Norfolk Island International Airport,OC,NF,NF-U-A,YSNF,NLK,167.9389954,-29.04159927
YSNW,Nowra Airport,OC,AU,AU-NSW,YSNW,NOA,150.5370026,-34.94889832
YSRI,RAAF Base Richmond,OC,AU,AU-NSW,YSRI,XRH,150.781006,-33.600601
YSSY,Sydney Kingsford Smith International Airport,OC,AU,AU-NSW,YSSY,SYD,151.177002,-33.94609833
YSTW,Tamworth Airport,OC,AU,AU-NSW,YSTW,TMW,150.8470001,-31.08390045
YSWG,Wagga Wagga City Airport,OC,AU,AU-NSW,YSWG,WGA,147.4660034,-35.16529846
YSWH,Swan Hill Airport,OC,AU,AU-VIC,YSWH,SWH,143.5330048,-35.37580109
YSWL,Stawell Airport,OC,AU,AU-VIC,YSWL,SWC,142.7409973,-37.07170105
YTEF,Telfer Airport,OC,AU,AU-WA,YTEF,TEF,122.2289963,-21.71500015
YTEM,Temora Airport,OC,AU,AU-NSW,YTEM,TEM,147.5119934,-34.42139816
YTGM,Thargomindah Airport,OC,AU,AU-QLD,YTGM,XTG,143.8110046,-27.9864006
YTIB,Tibooburra Airport,OC,AU,AU-NSW,YTIB,TYB,142.0579987,-29.4510994
YTMU,Tumut Airport,OC,AU,AU-NSW,YTMU,TUM,148.2409973,-35.26279831
YTNG,Thangool Airport,OC,AU,AU-QLD,YTNG,THG,150.576004,-24.4939003
YTNK,Tennant Creek Airport,OC,AU,AU-NT,YTNK,TCA,134.1829987,-19.63439941
YTRE,Taree Airport,OC,AU,AU-NSW,YTRE,TRO,152.5140076,-31.8885994
YTY,Yangzhou Taizhou Airport,AS,CN,CN-32,ZSYA,YTY,119.717141,32.560184
YWDH,Windorah Airport,OC,AU,AU-QLD,YWDH,WNR,142.6670074,-25.41309929
YWGT,Wangaratta Airport,OC,AU,AU-VIC,YWGT,WGT,146.3070068,-36.41579819
YWHA,Whyalla Airport,OC,AU,AU-SA,YWHA,WYA,137.5140076,-33.05889893
YWKB,Warracknabeal Airport,OC,AU,AU-VIC,YWKB,WKB,142.4190063,-36.32109833
YWLG,Walgett Airport,OC,AU,AU-NSW,YWLG,WGE,148.1260071,-30.03280067
YWLM,Newcastle Airport,OC,AU,AU-NSW,YWLM,NTL,151.8339996,-32.79499817
YWLU,Wiluna Airport,OC,AU,AU-WA,YWLU,WUN,120.2210007,-26.62919998
YWOL,Shellharbour Airport,OC,AU,AU-NSW,YSHL,WOL,150.789001,-34.5611
YWRN,Warren Airport,OC,AU,AU-NSW,YWRN,QRR,147.8029938,-31.73329926
YWSL,West Sale Airport,OC,AU,AU-VIC,YWSL,SXE,146.965335,-38.090827
YWTN,Winton Airport,OC,AU,AU-QLD,YWTN,WIN,143.0859985,-22.36359978
YWWL,West Wyalong Airport,OC,AU,AU-NSW,YWWL,WWY,147.1909943,-33.93719864
YWYY,Wynyard Airport,OC,AU,AU-TAS,YWYY,BWT,145.7310028,-40.99890137
YYA,Sanhe Airport,AS,CN,CN-43,,YYA,113.278,29.314
YYNG,Young Airport,OC,AU,AU-NSW,YYNG,NGA,148.2480011,-34.25559998
Z19O,Wujah Al Hajar Air Base,AS,LB,LB-AS,,,35.680096,34.281226
ZBAA,Beijing Capital International Airport,AS,CN,CN-11,ZBAA,PEK,116.5849991,40.08010101
ZBAD,Beijing Daxing International Airport,AS,CN,CN-13,ZBAD,PKX,116.41092,39.509945
ZBBB,Beijing Xijiao Airport,AS,CN,CN-11,ZBBB,,116.257004,39.9608
ZBCD,Chengde Puning Airport,AS,CN,CN-13,ZBCD,CDE,118.073889,41.1225
ZBCF,Chifeng Airport,AS,CN,CN-15,ZBCF,CIF,118.9079971,42.23500061
ZBDH,Qinhuangdao Beidaihe Airport,AS,CN,CN-13,ZBDH,BPE,119.058889,39.666389
ZBDS,Ordos Ejin Horo Airport,AS,CN,CN-15,ZBDS,DSN,109.8613889,39.49
ZBER,Erenhot Saiwusu International Airport,AS,CN,CN-15,ZBER,ERL,112.096667,43.4225
ZBES,Arxan Yi'ershi Airport,AS,CN,CN-15,ZBES,YIE,119.9117,47.3106
ZBHD,Handan Airport,AS,CN,CN-42,ZBHD,HDG,114.4255556,36.52583333
ZBHH,Baita International Airport,AS,CN,CN-15,ZBHH,HET,111.823997,40.851398
ZBHZ,Holingol Huolinhe Airport,AS,CN,CN-15,ZBHZ,HUO,119.407222,45.487222
ZBLA,Dongshan Airport,AS,CN,CN-15,ZBLA,HLD,119.8249969,49.20500183
ZBLF,Linfen Qiaoli Airport,AS,CN,CN-14,ZBLF,LFQ,111.641236,36.132629
ZBLL,LÃ¼liang Airport,AS,CN,CN-61,ZBLL,LLV,111.142778,37.683333
ZBMZ,Manzhouli Xijiao Airport,AS,CN,CN-15,ZBMZ,NZH,117.33,49.566667
ZBNY,Beijing Nanyuan Airport,AS,CN,CN-11,ZBNY,NAY,116.3880005,39.78279877
ZBOW,Baotou Airport,AS,CN,CN-15,ZBOW,BAV,109.9970016,40.56000137
ZBSJ,Shijiazhuang Daguocun International Airport,AS,CN,CN-13,ZBSJ,SJW,114.6969986,38.28070068
ZBTJ,Tianjin Binhai International Airport,AS,CN,CN-12,ZBTJ,TSN,117.3460007,39.12440109
ZBTL,Tongliao Airport,AS,CN,CN-15,ZBTL,TGO,122.199997,43.556702
ZBUC,Ulanqab Jining Airport,AS,CN,CN-15,ZBUC,UCB,113.108056,41.129722
ZBXH,Xilinhot Airport,AS,CN,CN-15,ZBXH,XIL,115.9639969,43.91559982
ZBYN,Taiyuan Wusu Airport,AS,CN,CN-14,ZBYN,TYN,112.6279984,37.74689865
ZBYZ,Bayannur Tianjitai Airport,AS,CN,CN-15,ZBYZ,RLK,107.7428,40.926
ZBZL,Chengjisihan Airport,AS,CN,CN-15,ZBZL,NZL,122.767503,47.865833
ZGCD,Changde Airport,AS,CN,CN-43,ZGCD,CGD,111.6399994,28.91889954
ZGCJ,Zhijiang Airport,AS,CN,CN-43,ZGCJ,HJJ,109.7,27.44111111
ZGGG,Guangzhou Baiyun International Airport,AS,CN,CN-44,ZGGG,CAN,113.2990036,23.39240074
ZGHA,Changsha Huanghua International Airport,AS,CN,CN-43,ZGHA,CSX,113.2200012,28.18919945
ZGHC,Hechi Jinchengjiang Airport,AS,CN,CN-45,ZGHC,HCJ,107.6997,24.805
ZGKL,Guilin Liangjiang International Airport,AS,CN,CN-45,ZGKL,KWL,110.0390015,25.21809959
ZGLG,Lingling Airport,AS,CN,CN-43,ZGLG,LLF,111.610043,26.338661
ZGNN,Nanning Wuxu Airport,AS,CN,CN-45,ZGNN,NNG,108.1719971,22.60829926
ZGOW,Jieyang Chaoshan International Airport,AS,CN,CN-44,ZGOW,SWA,116.5033,23.552
ZGSD,Zhuhai Jinwan Airport,AS,CN,CN-44,ZGSD,ZUH,113.375999,22.006399
ZGSY,Shaoyang Wugang Airport,AS,CN,CN-43,ZGSY,WGN,110.642,26.802
ZGSZ,Shenzhen Bao'an International Airport,AS,CN,CN-44,ZGSZ,SZX,113.810997,22.63929939
ZGZH,Liuzhou Bailian Airport,AS,CN,CN-45,ZGZH,LZH,109.390999,24.2075
